total_cost_usd,duration_minutes,repo_name,head_sha,workflow_name,yaml_line_count,yaml_depth,job_count,total_steps,avg_steps_per_job,uses_matrix_strategy,matrix_dimensions,matrix_permutations,fail_fast,os_label,container_image,timeout_minutes,unique_actions_used,is_using_setup_actions,is_using_docker_actions,is_using_cache,env_var_count,if_condition_count,needs_dependencies_count,code_complexity,primary_language
0.0,0.0,vuejs/vue,b54c58cda9d42a5575a84bda927b4499718bbb6a,ci,93,5,4,23,5.8,False,0,1,True,ubuntu,False,0,3,True,False,False,0,0,0,0.012782,typescript
0.0,0.0,vuejs/vue,260556b441caf7127eb1b39fc41a722c282d4453,ci,93,5,4,23,5.8,False,0,1,True,ubuntu,False,0,3,True,False,False,0,0,0,0.012782,typescript
0.0,0.0,vuejs/vue,88a4969840b62610bfeaee9717f8bbf8c96f0147,ci,93,5,4,23,5.8,False,0,1,True,ubuntu,False,0,3,True,False,False,0,0,0,0.012782,typescript
0.0,0.0,vuejs/vue,330e8c7ec8069750054096870bfb719f7add961e,ci,93,5,4,23,5.8,False,0,1,True,ubuntu,False,0,3,True,False,False,0,0,0,0.012782,typescript
0.0,0.0,vuejs/vue,3005148a575e3d0044877577c870e15503a2ec5d,ci,93,5,4,23,5.8,False,0,1,True,ubuntu,False,0,3,True,False,False,0,0,0,0.012782,typescript
0.0046664,0.5833,vuejs/core,6f2804f15bb821fe989f4c6464beae704884fef7,autofix.ci,34,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,0,0,0.018621,typescript
0.0048,0.6,vuejs/core,0ba3d6224b33c502fae1f8640ff7ebf54ad08fd5,autofix.ci,34,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,0,0,0.018621,typescript
0.0052,0.65,vuejs/core,828def7b70392af17fefb3586e83059175ff42f8,autofix.ci,34,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,0,0,0.018621,typescript
0.0,0.0,vuejs/core,123d928838df2e1227e664adc592a7907f1c4aa2,autofix.ci,34,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,0,0,0.018621,typescript
0.0034664,0.4333,vuejs/core,f0775ea9f7f41e2e144e147ef0723ab19d9bf88b,autofix.ci,34,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,0,0,0.018621,typescript
0.0110664,1.3833,vuejs/core,6f2804f15bb821fe989f4c6464beae704884fef7,ci,42,5,2,6,3.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,2,0,0.018621,typescript
0.0114664,1.4333,vuejs/core,0ba3d6224b33c502fae1f8640ff7ebf54ad08fd5,ci,42,5,2,6,3.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,2,0,0.018621,typescript
0.0094664,1.1833,vuejs/core,828def7b70392af17fefb3586e83059175ff42f8,ci,42,5,2,6,3.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,2,0,0.018621,typescript
0.0105336,1.3167,vuejs/core,828def7b70392af17fefb3586e83059175ff42f8,ci,42,5,2,6,3.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,2,0,0.018621,typescript
0.0,0.0,vuejs/core,123d928838df2e1227e664adc592a7907f1c4aa2,ci,42,5,2,6,3.0,False,0,1,True,ubuntu,False,0,4,True,False,False,0,2,0,0.018621,typescript
0.0016,0.2,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,"Auto close issues with ""can't reproduce"" label",21,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0009336,0.1167,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,"Auto close issues with ""can't reproduce"" label",21,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0010664,0.1333,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,"Auto close issues with ""can't reproduce"" label",21,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0008,0.1,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,"Auto close issues with ""can't reproduce"" label",21,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0008,0.1,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,"Auto close issues with ""can't reproduce"" label",21,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0001336,0.0167,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,ecosystem-ci trigger,90,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,1,0,0.018621,typescript
0.0012,0.15,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,ecosystem-ci trigger,90,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,1,0,0.018621,typescript
0.0001336,0.0167,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,ecosystem-ci trigger,90,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,1,0,0.018621,typescript
0.0001336,0.0167,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,ecosystem-ci trigger,90,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,1,0,0.018621,typescript
0.0001336,0.0167,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,ecosystem-ci trigger,90,5,1,3,3.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,1,0,0.018621,typescript
0.0012,0.15,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,Lock Closed Issues,20,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0012,0.15,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,Lock Closed Issues,20,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0012,0.15,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,Lock Closed Issues,20,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0009336,0.1167,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,Lock Closed Issues,20,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0012,0.15,vuejs/core,ea245764f4c13a6bec452bc238c47a7bcd7e4b3e,Lock Closed Issues,20,5,1,1,1.0,False,0,1,True,ubuntu,False,0,1,False,False,False,0,1,0,0.018621,typescript
0.0481336,6.0167,vuejs/core,86d3b64270784fae342a538444dbd719d70817f2,Release,56,5,2,7,3.5,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,1,0.018621,typescript
0.0426664,5.3333,vuejs/core,355d60624a6d3a06330e09a75daf0d572ead35e0,Release,56,5,2,7,3.5,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,1,0.018621,typescript
0.0234664,2.9333,vuejs/core,4aa77beb86b5c80478a65476f02952f89f74dd31,Release,56,5,2,7,3.5,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,1,0.018621,typescript
0.0230664,2.8833,vuejs/core,1bdeb33ac18ab0e4b07c35270566867d99b1a2ae,Release,56,5,2,7,3.5,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,1,0.018621,typescript
0.0246664,3.0833,vuejs/core,7279a9e074994feaaeb2133af0c3e599ec9c64ad,Release,56,5,2,7,3.5,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,1,0.018621,typescript
0.0044,0.55,vuejs/core,6f2804f15bb821fe989f4c6464beae704884fef7,size data,51,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,2,0,0.018621,typescript
0.0038664,0.4833,vuejs/core,0ba3d6224b33c502fae1f8640ff7ebf54ad08fd5,size data,51,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,2,0,0.018621,typescript
0.0034664,0.4333,vuejs/core,828def7b70392af17fefb3586e83059175ff42f8,size data,51,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,2,0,0.018621,typescript
0.0,0.0,vuejs/core,123d928838df2e1227e664adc592a7907f1c4aa2,size data,51,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,2,0,0.018621,typescript
0.0030664,0.3833,vuejs/core,bad6ec40810b0614ab369ac246f28bf6ebde7b81,size data,51,5,1,7,7.0,False,0,1,True,ubuntu,False,0,4,True,False,False,1,2,0,0.018621,typescript
0.004,0.5,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,size report,85,5,1,11,11.0,False,0,1,True,ubuntu,False,0,6,True,False,False,1,1,0,0.018621,typescript
0.0030664,0.3833,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,size report,85,5,1,11,11.0,False,0,1,True,ubuntu,False,0,6,True,False,False,1,1,0,0.018621,typescript
0.0042664,0.5333,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,size report,85,5,1,11,11.0,False,0,1,True,ubuntu,False,0,6,True,False,False,1,1,0,0.018621,typescript
0.0001336,0.0167,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,size report,85,5,1,11,11.0,False,0,1,True,ubuntu,False,0,6,True,False,False,1,1,0,0.018621,typescript
0.0,0.0,vuejs/core,e725a679e434a688c3493fc9af496501a8d1eeec,size report,85,5,1,11,11.0,False,0,1,True,ubuntu,False,0,6,True,False,False,1,1,0,0.018621,typescript
0.0002664,0.0333,angular/angular,bd3ba4515df2b8f09bfb68db34b72bd7a93546a6,Build adev for preview deployment,39,5,1,6,6.0,False,0,1,True,ubuntu,False,0,4,False,False,False,0,1,0,0.013849,typescript
0.0,0.0,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,Build adev for preview deployment,39,5,1,6,6.0,False,0,1,True,ubuntu,False,0,4,False,False,False,0,1,0,0.013849,typescript
0.0002664,0.0333,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,Build adev for preview deployment,39,5,1,6,6.0,False,0,1,True,ubuntu,False,0,4,False,False,False,0,1,0,0.013849,typescript
0.0,0.0,angular/angular,12cbf65c3ebcb1cb46b450cf0230177977bac948,Build adev for preview deployment,39,5,1,6,6.0,False,0,1,True,ubuntu,False,0,4,False,False,False,0,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,7fe79cf900d5dbdffaaf6f98ef7f47a061ce0928,Build adev for preview deployment,39,5,1,6,6.0,False,0,1,True,ubuntu,False,0,4,False,False,False,0,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Deploying adev preview to Firebase,50,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,2,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Deploying adev preview to Firebase,50,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,2,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Deploying adev preview to Firebase,50,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,2,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Deploying adev preview to Firebase,50,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,2,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Deploying adev preview to Firebase,50,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,2,1,0,0.013849,typescript
0.0016,0.2,angular/angular,bd3ba4515df2b8f09bfb68db34b72bd7a93546a6,DevInfra,22,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,1,0,0.013849,typescript
0.0017336,0.2167,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,DevInfra,22,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,1,0,0.013849,typescript
0.0017336,0.2167,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,DevInfra,22,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,1,0,0.013849,typescript
0.0022664,0.2833,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,DevInfra,22,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,1,0,0.013849,typescript
0.0021336,0.2667,angular/angular,12cbf65c3ebcb1cb46b450cf0230177977bac948,DevInfra,22,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Run benchmark comparison,68,5,1,9,9.0,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Run benchmark comparison,68,5,1,9,9.0,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Run benchmark comparison,68,5,1,9,9.0,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Run benchmark comparison,68,5,1,9,9.0,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,0,0.013849,typescript
0.0001336,0.0167,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Run benchmark comparison,68,5,1,9,9.0,False,0,1,True,ubuntu,False,0,5,True,False,False,1,1,0,0.013849,typescript
0.1828,22.85,angular/angular,8ca0237d992a473406d9ab67eabf40cea9b64c7a,CI (push),231,5,9,63,7.0,False,0,1,True,ubuntu,False,0,5,False,False,False,1,1,1,0.013849,typescript
0.2742664,34.2833,angular/angular,3576019c0f557104663777b52d1832c819990ec7,CI (push),231,5,9,63,7.0,False,0,1,True,ubuntu,False,0,5,False,False,False,1,1,1,0.013849,typescript
0.2758664,34.4833,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,CI (push),231,5,9,63,7.0,False,0,1,True,ubuntu,False,0,5,False,False,False,1,1,1,0.013849,typescript
0.0504,6.3,angular/angular,05d022d5e61cca7ac90d5b2b2ba3fc738b364ad9,CI (push),231,5,9,63,7.0,False,0,1,True,ubuntu,False,0,5,False,False,False,1,1,1,0.013849,typescript
0.0506664,6.3333,angular/angular,dc4cf649b62fd47e0e1bd255ec954d88585899c4,CI (push),231,5,9,63,7.0,False,0,1,True,ubuntu,False,0,5,False,False,False,1,1,1,0.013849,typescript
0.0028,0.35,angular/angular,8ca0237d992a473406d9ab67eabf40cea9b64c7a,Update ADEV Cross Repo Docs,59,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,1,1,0,0.013849,typescript
0.0030664,0.3833,angular/angular,3576019c0f557104663777b52d1832c819990ec7,Update ADEV Cross Repo Docs,59,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,1,1,0,0.013849,typescript
0.0032,0.4,angular/angular,a6941adce8d942ab1317b9572cb23ac2ace72173,Update ADEV Cross Repo Docs,59,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,1,1,0,0.013849,typescript
0.0034664,0.4333,angular/angular,05d022d5e61cca7ac90d5b2b2ba3fc738b364ad9,Update ADEV Cross Repo Docs,59,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,1,1,0,0.013849,typescript
0.0022664,0.2833,angular/angular,dc4cf649b62fd47e0e1bd255ec954d88585899c4,Update ADEV Cross Repo Docs,59,5,1,3,3.0,False,0,1,True,ubuntu,False,0,2,True,False,False,1,1,0,0.013849,typescript
0.0022664,0.2833,angular/angular,bd3ba4515df2b8f09bfb68db34b72bd7a93546a6,DevInfra,38,5,3,5,1.7,False,0,1,True,ubuntu,False,0,4,True,False,False,0,3,0,0.013849,typescript
0.0026664,0.3333,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,DevInfra,38,5,3,5,1.7,False,0,1,True,ubuntu,False,0,4,True,False,False,0,3,0,0.013849,typescript
0.0024,0.3,angular/angular,7fe79cf900d5dbdffaaf6f98ef7f47a061ce0928,DevInfra,38,5,3,5,1.7,False,0,1,True,ubuntu,False,0,4,True,False,False,0,3,0,0.013849,typescript
0.002,0.25,angular/angular,528743e0ed58bcdb86d9cb8542311ee74ab9b5f0,DevInfra,38,5,3,5,1.7,False,0,1,True,ubuntu,False,0,4,True,False,False,0,3,0,0.013849,typescript
0.002,0.25,angular/angular,bcac57a9eb858b0eebb5a383981dc67e7f4058df,DevInfra,38,5,3,5,1.7,False,0,1,True,ubuntu,False,0,4,True,False,False,0,3,0,0.013849,typescript
0.0018664,0.2333,angular/angular,bd3ba4515df2b8f09bfb68db34b72bd7a93546a6,Google Internal Tests Enforcement,21,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,0,0,0.013849,typescript
0.0018664,0.2333,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,Google Internal Tests Enforcement,21,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,0,0,0.013849,typescript
0.002,0.25,angular/angular,7fe79cf900d5dbdffaaf6f98ef7f47a061ce0928,Google Internal Tests Enforcement,21,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,0,0,0.013849,typescript
0.0017336,0.2167,angular/angular,528743e0ed58bcdb86d9cb8542311ee74ab9b5f0,Google Internal Tests Enforcement,21,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,0,0,0.013849,typescript
0.0017336,0.2167,angular/angular,bcac57a9eb858b0eebb5a383981dc67e7f4058df,Google Internal Tests Enforcement,21,5,1,2,2.0,False,0,1,True,ubuntu,False,0,2,True,False,False,0,0,0,0.013849,typescript
2.6968,337.1,angular/angular,c3229b31363ce524fcd58d8d73d7368f64678f6f,Performance Tracking,53,5,2,8,4.0,True,0,1,True,ubuntu,False,30,3,False,False,False,0,0,1,0.013849,typescript
0.1373336,17.1667,angular/angular,8fe34e146ba9058a43ae2b9b5987bf1a7600b252,Performance Tracking,53,5,2,8,4.0,True,0,1,True,ubuntu,False,30,3,False,False,False,0,0,1,0.013849,typescript
0.1493336,18.6667,angular/angular,8c21866f49ff74344551395ae0a5df1841d54c0d,Performance Tracking,53,5,2,8,4.0,True,0,1,True,ubuntu,False,30,3,False,False,False,0,0,1,0.013849,typescript
0.1456,18.2,angular/angular,01ed57f297d6713724dfaedc9520f80471f37c10,Performance Tracking,53,5,2,8,4.0,True,0,1,True,ubuntu,False,30,3,False,False,False,0,0,1,0.013849,typescript
0.1466664,18.3333,angular/angular,03e1a95c2675dc17b7593e2c10395af9a36927dc,Performance Tracking,53,5,2,8,4.0,True,0,1,True,ubuntu,False,30,3,False,False,False,0,0,1,0.013849,typescript
0.0,10.5833,angular/angular,bd3ba4515df2b8f09bfb68db34b72bd7a93546a6,Pull Request,189,5,7,52,7.4,False,0,1,True,self-hosted,False,0,6,False,False,False,1,1,0,0.013849,typescript
0.0,6.9,angular/angular,5b5d0315e24fdb4b0e947df75843a42626cafd95,Pull Request,189,5,7,52,7.4,False,0,1,True,self-hosted,False,0,6,False,False,False,1,1,0,0.013849,typescript
0.0,13.6,angular/angular,7fe79cf900d5dbdffaaf6f98ef7f47a061ce0928,Pull Request,189,5,7,52,7.4,False,0,1,True,self-hosted,False,0,6,False,False,False,1,1,0,0.013849,typescript
0.0,11.1667,angular/angular,528743e0ed58bcdb86d9cb8542311ee74ab9b5f0,Pull Request,189,5,7,52,7.4,False,0,1,True,self-hosted,False,0,6,False,False,False,1,1,0,0.013849,typescript
0.0,1.8167,angular/angular,bcac57a9eb858b0eebb5a383981dc67e7f4058df,Pull Request,189,5,7,52,7.4,False,0,1,True,self-hosted,False,0,6,False,False,False,1,1,0,0.013849,typescript
0.0010664,0.1333,facebook/react,c6a5aa04b62e9327b9e00d3bb2eb5f1e99fad657,(Compiler) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0010664,0.1333,facebook/react,98e06a879a138a7f1679f067adf0a2a234cb89ba,(Compiler) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0009336,0.1167,facebook/react,860b6fde3ba90282e68f8923397046fcdba289a1,(Compiler) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0012,0.15,facebook/react,9075a6780aad2a1911cd7845aa92e7dc3f784f1d,(Compiler) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0017336,0.2167,facebook/react,6f7a43fa0e3ae5445c193e4dfd907e9d9cd200a4,(Compiler) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0,0.0,facebook/react,f49aa020b6c80f7eebed7982aa9e8d75598a4d65,(Compiler) Playground,69,5,1,11,11.0,False,0,1,True,ubuntu,False,0,4,True,False,True,2,5,0,0.015149,javascript
0.0290664,3.6333,facebook/react,93882bd40ee48dc6d072dfc0b6cc7801fac1be31,(Compiler) Playground,69,5,1,11,11.0,False,0,1,True,ubuntu,False,0,4,True,False,True,2,5,0,0.015149,javascript
0.0293336,3.6667,facebook/react,3bc2d414287e62a7b74731c6c7b837270353a339,(Compiler) Playground,69,5,1,11,11.0,False,0,1,True,ubuntu,False,0,4,True,False,True,2,5,0,0.015149,javascript
0.0290664,3.6333,facebook/react,5e4279134dbc29116407a5ec515e74e2c0ae5018,(Compiler) Playground,69,5,1,11,11.0,False,0,1,True,ubuntu,False,0,4,True,False,True,2,5,0,0.015149,javascript
0.0284,3.55,facebook/react,ee4699f5a1833bd12701d21556f36376d6ebad8b,(Compiler) Playground,69,5,1,11,11.0,False,0,1,True,ubuntu,False,0,4,True,False,True,2,5,0,0.015149,javascript
0.0078664,0.9833,facebook/react,5c15c1cd3442f28044217703b5625f98c40042ee,(Compiler) Publish Prereleases Manual,41,5,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0062664,0.7833,facebook/react,5c15c1cd3442f28044217703b5625f98c40042ee,(Compiler) Publish Prereleases Manual,41,5,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.006,0.75,facebook/react,69b4cb8df4d3c612f927942098475c7907c70808,(Compiler) Publish Prereleases Manual,41,5,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0076,0.95,facebook/react,1384ea8230641e3fc569a510b5f1c73f3f28302d,(Compiler) Publish Prereleases Manual,41,5,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0072,0.9,facebook/react,c5362a380fceab6dd62c7fea18c8413647ee44e3,(Compiler) Publish Prereleases Manual,41,5,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0070664,0.8833,facebook/react,3bc2d414287e62a7b74731c6c7b837270353a339,(Compiler) Publish Prereleases Nightly,24,4,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0073336,0.9167,facebook/react,4cc5b7a90bac7e1f8ac51a9ac570d3ada3bddcb3,(Compiler) Publish Prereleases Nightly,24,4,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0068,0.85,facebook/react,e0cc7202e14418b453c69c4f06dc00c64151f202,(Compiler) Publish Prereleases Nightly,24,4,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0068,0.85,facebook/react,e0cc7202e14418b453c69c4f06dc00c64151f202,(Compiler) Publish Prereleases Nightly,24,4,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0072,0.9,facebook/react,98ce535fdb6ff559a5dd76b58c1bcaa983804957,(Compiler) Publish Prereleases Nightly,24,4,1,0,0.0,False,0,1,True,ubuntu,False,0,1,False,False,False,1,0,0,0.015149,javascript
0.0,0.0,facebook/react,f49aa020b6c80f7eebed7982aa9e8d75598a4d65,(Compiler) TypeScript,108,5,4,18,4.5,True,0,1,False,ubuntu,False,0,3,True,False,True,2,5,1,0.015149,javascript
0.0098664,1.2333,facebook/react,93882bd40ee48dc6d072dfc0b6cc7801fac1be31,(Compiler) TypeScript,108,5,4,18,4.5,True,0,1,False,ubuntu,False,0,3,True,False,True,2,5,1,0.015149,javascript
0.0094664,1.1833,facebook/react,3bc2d414287e62a7b74731c6c7b837270353a339,(Compiler) TypeScript,108,5,4,18,4.5,True,0,1,False,ubuntu,False,0,3,True,False,True,2,5,1,0.015149,javascript
0.0096,1.2,facebook/react,5e4279134dbc29116407a5ec515e74e2c0ae5018,(Compiler) TypeScript,108,5,4,18,4.5,True,0,1,False,ubuntu,False,0,3,True,False,True,2,5,1,0.015149,javascript
0.0102664,1.2833,facebook/react,ee4699f5a1833bd12701d21556f36376d6ebad8b,(Compiler) TypeScript,108,5,4,18,4.5,True,0,1,False,ubuntu,False,0,3,True,False,True,2,5,1,0.015149,javascript
0.0008,0.1,facebook/react,0a9f76445a651f5e4a905efd35dde5ec5cc787c4,(DevTools) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0029336,0.3667,facebook/react,e6ee9caa31189c3504a991f480c01b3be84b0d42,(DevTools) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0001336,0.0167,facebook/react,95c1af9aadf9a26e6206b46a4e6c648a9e8677eb,(DevTools) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0032,0.4,facebook/react,3c1d4f299849cf3ea59733c8b0dff5a8558a7373,(DevTools) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0002664,0.0333,facebook/react,53c97f2e4104706ff516fc48e9dd9785b91e4182,(DevTools) Discord Notify,49,5,3,3,1.0,False,0,1,True,ubuntu,False,0,2,False,False,False,0,4,2,0.015149,javascript
0.0418664,5.2333,facebook/react,93882bd40ee48dc6d072dfc0b6cc7801fac1be31,(DevTools) Regression Tests,205,5,4,43,10.8,True,1,6,False,ubuntu,False,0,5,True,False,True,4,7,3,0.015149,javascript
0.0481336,6.0167,facebook/react,9c0323e2cf9be543d6eaa44419598af56922603f,(DevTools) Regression Tests,205,5,4,43,10.8,True,1,6,False,ubuntu,False,0,5,True,False,True,4,7,3,0.015149,javascript
0.0432,5.4,facebook/react,e0cc7202e14418b453c69c4f06dc00c64151f202,(DevTools) Regression Tests,205,5,4,43,10.8,True,1,6,False,ubuntu,False,0,5,True,False,True,4,7,3,0.015149,javascript
0.044,5.5,facebook/react,e0cc7202e14418b453c69c4f06dc00c64151f202,(DevTools) Regression Tests,205,5,4,43,10.8,True,1,6,False,ubuntu,False,0,5,True,False,True,4,7,3,0.015149,javascript
